current_mastery,prerequisite_avg,prerequisite_min,incorrect_attempts,recent_accuracy,confusion_frequency,recent_confusion_count,time_since_last_practice,total_attempts,streak,revision_completion_rate,previous_concept_accuracy,is_confused,dataset_type
0.2733,0.5393,0.4165,5,0.1133,0.9331,1,15.7,14,0,0.5652,0.1155,1,SYNTHETIC
0.2746,0.7925,0.6151,3,0.5727,0.2329,1,23.81,17,2,0.7321,0.4342,0,SYNTHETIC
0.7554,0.291,0.1491,1,0.2563,0.5453,0,5.01,10,1,0.1327,0.3773,1,SYNTHETIC
0.554,0.1453,0.1142,2,0.6353,0.7431,1,58.16,11,0,0.2774,0.2581,1,SYNTHETIC
0.893,0.6694,0.6048,3,0.6902,0.3425,3,4.12,14,3,0.4059,0.8814,0,SYNTHETIC
0.5538,0.8554,0.7795,4,0.2606,0.279,1,18.89,12,2,0.7731,0.2795,0,SYNTHETIC
0.9438,0.3175,0.1884,3,0.833,0.2999,1,32.44,11,5,0.4334,0.7167,1,SYNTHETIC
0.7915,0.5005,0.4075,4,0.6046,0.5537,2,92.93,12,2,0.4047,0.7129,0,SYNTHETIC
0.7047,0.5837,0.5539,5,0.1547,0.5144,2,13.96,7,1,0.896,0.2747,0,SYNTHETIC
0.2696,0.3425,0.1681,2,0.6076,0.3774,0,1.62,13,1,0.4295,0.3871,1,SYNTHETIC
0.1081,0.217,0.105,1,0.4323,0.6884,2,20.0,10,1,0.4705,0.0437,0,SYNTHETIC
0.6474,0.4504,0.3187,1,0.5562,0.4333,1,43.86,14,1,0.4883,0.2621,0,SYNTHETIC
0.4427,0.3795,0.2118,5,0.2631,0.3726,4,24.38,15,1,0.5736,0.2535,0,SYNTHETIC
0.5105,0.5241,0.4448,0,0.4845,0.1202,2,4.12,9,3,0.5548,0.5491,1,SYNTHETIC
0.4943,0.7164,0.6014,5,0.5733,0.515,0,45.79,17,2,0.8513,0.4898,0,SYNTHETIC
0.402,0.4464,0.3914,3,0.2016,0.0603,0,18.91,22,1,0.3113,0.2271,0,SYNTHETIC
0.5252,0.8912,0.8415,5,0.4693,0.8827,2,2.21,13,0,0.5254,0.2859,1,SYNTHETIC
0.1082,0.5261,0.4694,3,0.5522,0.7214,3,18.47,15,4,0.5751,0.8849,1,SYNTHETIC
0.8946,0.4963,0.4381,1,0.5442,0.3635,0,7.95,11,1,0.6567,0.6072,0,SYNTHETIC
0.4812,0.7761,0.7352,1,0.8623,0.6403,5,21.93,17,2,0.4021,1.0,0,SYNTHETIC
0.7555,0.684,0.6681,3,0.6081,0.2295,0,11.99,12,2,0.9457,0.6471,1,SYNTHETIC
0.231,0.4515,0.3659,6,0.1305,0.8784,0,57.1,10,0,0.1473,0.2663,1,SYNTHETIC
0.4685,0.3645,0.198,4,0.2607,0.6138,2,11.02,9,1,0.6005,0.4078,1,SYNTHETIC
0.023,0.2807,0.0913,8,0.4147,0.3902,2,3.23,11,0,0.1609,0.3636,1,SYNTHETIC
0.878,0.7777,0.6317,1,0.6996,0.1331,0,21.69,11,1,0.6184,0.8276,1,SYNTHETIC
0.5655,0.3533,0.2556,5,0.4977,0.4813,1,3.08,10,1,0.438,0.3276,1,SYNTHETIC
0.9252,0.52,0.328,1,0.9427,0.1544,2,14.55,8,3,0.6114,0.9831,1,SYNTHETIC
0.0969,0.2184,0.1745,8,0.4193,0.7552,5,20.62,11,2,0.4547,0.2146,0,SYNTHETIC
0.6868,0.5744,0.5671,4,0.5869,0.3848,2,10.94,13,2,0.921,0.6739,1,SYNTHETIC
0.0975,0.0931,0.0,7,0.2069,0.755,3,6.41,16,1,0.428,0.0883,1,SYNTHETIC
0.8914,0.919,0.9181,6,0.6765,0.1172,0,3.46,6,3,0.699,0.536,0,SYNTHETIC
0.7422,0.6771,0.5789,1,0.8521,0.6785,5,7.31,15,2,0.5357,1.0,0,SYNTHETIC
0.4995,0.2506,0.1852,8,0.2769,0.5334,0,35.37,18,2,0.7457,0.2226,1,SYNTHETIC
0.9664,0.7258,0.7174,2,0.9162,0.1837,2,13.99,18,1,0.7334,0.8208,0,SYNTHETIC
0.1849,0.0566,0.0,11,0.3185,0.7698,1,3.86,8,0,0.6257,0.2039,1,SYNTHETIC
0.7064,0.6532,0.4626,0,0.9673,0.1561,1,1.78,10,2,0.4988,1.0,0,SYNTHETIC
0.2632,0.2294,0.1186,2,0.3534,0.5538,0,8.71,11,1,0.2958,0.3069,1,SYNTHETIC
0.9269,0.9501,0.7767,1,0.9039,0.1383,1,8.36,13,2,0.7882,0.8606,0,SYNTHETIC
0.726,0.8809,0.7062,2,0.6746,0.5262,5,1.31,15,2,0.7395,0.5213,1,SYNTHETIC
0.4685,0.8973,0.801,0,1.0,0.0285,0,5.47,10,1,0.7946,0.9745,0,SYNTHETIC
0.8232,0.6342,0.4388,1,0.7532,0.3235,0,32.36,16,3,0.0758,0.6439,0,SYNTHETIC
0.7176,0.5053,0.4671,6,0.3273,0.1983,1,7.9,5,0,0.1822,0.1611,1,SYNTHETIC
0.3096,0.7649,0.7516,2,0.8491,0.0386,0,42.91,17,1,0.3811,0.4495,0,SYNTHETIC
0.6172,0.5608,0.5373,5,0.0399,0.2927,0,16.35,12,0,0.3875,0.4484,1,SYNTHETIC
0.3067,0.1967,0.099,4,0.6525,0.4646,2,5.59,17,0,0.9015,1.0,0,SYNTHETIC
0.6016,0.5806,0.4938,3,0.4929,0.2773,0,31.23,18,1,0.5624,0.404,0,SYNTHETIC
0.8926,0.7669,0.7608,2,0.6548,0.0996,0,12.54,13,6,0.6383,0.8222,1,SYNTHETIC
0.2065,0.6884,0.5481,7,0.3155,0.8955,3,0.59,11,2,0.4539,0.3821,0,SYNTHETIC
0.7421,0.7805,0.6974,0,0.8839,0.1147,1,77.43,15,3,0.6846,0.913,0,SYNTHETIC
0.2086,0.3013,0.1104,2,0.3298,0.854,5,86.66,12,0,0.2678,0.2437,1,SYNTHETIC
0.6917,0.0577,0.0214,0,0.5846,0.5049,3,53.07,12,0,0.5346,0.8024,0,SYNTHETIC
0.9508,0.6194,0.6076,1,0.8433,0.4424,1,32.15,14,2,0.6414,0.9369,0,SYNTHETIC
0.4524,0.4223,0.2552,6,0.5905,0.1327,0,66.9,11,0,0.4835,0.3406,1,SYNTHETIC
0.7216,0.5647,0.3924,4,0.7311,0.0832,0,25.66,18,2,0.8078,0.8438,1,SYNTHETIC
0.5731,0.704,0.5928,0,0.8239,0.1515,0,19.06,12,2,0.5927,0.7886,1,SYNTHETIC
0.1076,0.3461,0.1621,5,0.6461,0.7743,3,28.79,6,1,0.2426,0.6206,1,SYNTHETIC
0.7014,0.2385,0.1858,3,0.4072,0.3427,2,26.13,9,1,0.8304,0.39,0,SYNTHETIC
0.8077,0.6074,0.4466,2,0.8138,0.1964,1,8.63,21,4,0.3015,1.0,0,SYNTHETIC
0.8891,0.6134,0.5988,0,0.7487,0.2698,1,8.83,9,3,0.7449,0.7053,0,SYNTHETIC
0.7636,0.4727,0.3953,4,0.4743,0.3712,0,3.84,16,1,0.1967,0.7461,0,SYNTHETIC
0.7044,0.8007,0.6407,2,0.8634,0.4473,3,8.9,14,3,0.6787,0.8656,0,SYNTHETIC
0.423,0.1457,0.0087,8,0.2255,0.4627,1,36.95,16,0,0.4943,0.216,1,SYNTHETIC
0.7764,0.4817,0.3666,2,0.4574,0.207,1,13.44,14,0,0.5472,0.3787,0,SYNTHETIC
0.4139,0.8762,0.7222,2,0.5163,0.1319,0,42.95,9,1,0.6617,0.3332,0,SYNTHETIC
0.6076,0.4824,0.4743,5,0.3275,0.3839,3,15.28,11,0,0.6584,0.0,0,SYNTHETIC
0.6153,0.3629,0.253,3,0.7046,0.162,0,34.71,11,3,0.4575,0.7512,0,SYNTHETIC
0.8673,0.9638,0.8744,2,0.6591,0.1721,0,126.58,12,2,0.5083,0.7635,0,SYNTHETIC
0.3641,0.6029,0.5235,2,0.5574,0.7337,5,0.87,11,0,0.0993,0.7613,1,SYNTHETIC
0.6562,0.4158,0.345,9,0.534,0.7283,1,27.5,11,0,0.7276,0.3993,1,SYNTHETIC
0.2797,0.1372,0.0435,5,0.0748,0.4475,2,17.88,13,0,0.506,0.0254,0,SYNTHETIC
0.5394,0.441,0.3066,8,0.052,0.7732,5,2.61,16,0,0.1574,0.1146,1,SYNTHETIC
0.3222,0.3265,0.2558,9,0.3762,0.7941,6,16.8,12,0,0.1832,0.0,0,SYNTHETIC
0.6171,0.4668,0.3123,1,0.4464,0.592,3,3.16,7,0,0.5556,0.6146,0,SYNTHETIC
0.7074,0.4401,0.3601,1,0.6212,0.4895,1,9.25,13,0,0.7856,0.6797,0,SYNTHETIC
0.603,0.8243,0.776,2,0.3997,0.1519,0,12.49,15,0,0.6161,0.5158,1,SYNTHETIC
0.4232,0.6159,0.4338,2,0.4348,0.5625,3,12.47,14,1,0.7382,0.4522,1,SYNTHETIC
0.8487,0.6445,0.5717,6,0.4265,0.6807,2,16.51,19,1,0.3289,0.2992,0,SYNTHETIC
0.0734,0.5814,0.4449,5,0.3038,0.5895,3,48.03,11,1,0.0886,0.1436,1,SYNTHETIC
0.8454,0.8749,0.7299,2,0.6576,0.046,0,17.96,16,2,0.4206,0.5655,0,SYNTHETIC
0.9216,0.2687,0.216,5,0.3674,0.2233,0,2.03,14,2,0.5184,0.5507,1,SYNTHETIC
0.9205,0.7025,0.5525,6,0.5626,0.2842,0,22.07,10,2,0.8188,0.5564,1,SYNTHETIC
0.2365,0.1705,0.0853,6,0.1697,0.3814,1,7.21,18,0,0.3631,0.2112,0,SYNTHETIC
0.5332,0.4764,0.3433,2,0.4333,0.3957,2,70.47,14,1,0.9529,0.6492,1,SYNTHETIC
0.1634,0.1989,0.1715,2,0.8383,0.7032,0,3.12,10,1,0.1994,0.8498,1,SYNTHETIC
0.3099,0.5285,0.5192,3,0.5426,0.4288,2,18.34,7,1,0.6579,0.4267,1,SYNTHETIC
0.7858,0.4344,0.3401,0,0.6654,0.292,1,41.83,20,0,0.348,0.5654,0,SYNTHETIC
0.5617,0.4444,0.4328,1,0.4683,0.6468,1,4.91,15,0,0.6617,0.1772,0,SYNTHETIC
0.2876,0.5958,0.5177,3,0.6047,0.5376,7,18.23,17,4,0.8121,0.4862,0,SYNTHETIC
0.0879,0.2016,0.1715,5,0.0779,0.5825,2,11.51,17,1,0.2669,0.2085,0,SYNTHETIC
0.4229,0.1184,0.0523,9,0.2256,0.5464,1,5.71,16,0,0.246,0.5264,0,SYNTHETIC
0.7481,0.5483,0.3778,7,0.7074,0.7199,1,5.69,16,4,0.5958,0.7359,0,SYNTHETIC
0.8691,0.8204,0.7308,1,0.5248,0.2303,0,15.11,14,3,0.399,0.5427,1,SYNTHETIC
0.7634,0.6676,0.6533,1,0.6654,0.2437,0,15.74,11,2,0.4558,0.5675,0,SYNTHETIC
0.2808,0.6379,0.4699,8,0.0037,0.4348,2,37.84,8,0,0.7468,0.149,0,SYNTHETIC
0.6164,0.6639,0.5009,3,0.7053,0.7094,2,55.13,12,0,0.7326,0.6569,0,SYNTHETIC
0.251,0.2267,0.1047,2,0.6428,0.5817,1,10.95,14,3,0.7667,0.9195,1,SYNTHETIC
0.0325,0.4853,0.4435,6,0.3715,0.6609,0,34.72,12,1,0.3548,0.0915,0,SYNTHETIC
0.4588,0.645,0.4675,8,0.2633,0.2581,0,24.29,20,4,0.6427,0.5981,0,SYNTHETIC
0.7333,0.5036,0.3748,1,0.4496,0.2916,0,3.51,12,1,0.6065,0.4302,1,SYNTHETIC
0.6913,0.8644,0.7268,3,0.639,0.134,1,37.86,8,1,0.2061,0.3987,0,SYNTHETIC
0.2416,0.448,0.3576,6,0.0,0.5857,3,5.33,12,0,0.5931,0.1886,0,SYNTHETIC
0.6922,0.5169,0.4948,7,0.199,0.5319,2,50.21,10,2,0.5917,0.0795,1,SYNTHETIC
0.2505,0.1061,0.0,5,0.5241,0.9744,5,0.51,21,3,0.2014,0.5712,1,SYNTHETIC
0.6344,0.1034,0.0,3,0.5934,0.4462,0,9.04,18,1,0.4014,0.4317,0,SYNTHETIC
0.573,0.1448,0.1151,3,0.2405,0.6682,4,41.06,13,0,0.3643,0.1752,1,SYNTHETIC
0.3939,0.7262,0.688,1,0.5418,0.5816,0,1.42,10,1,0.4622,0.5865,0,SYNTHETIC
0.7358,0.6035,0.5101,4,0.3859,0.6167,5,22.29,16,3,0.2337,0.4651,1,SYNTHETIC
0.423,0.8269,0.6393,1,0.7072,0.6517,3,7.01,9,2,0.3349,0.8376,0,SYNTHETIC
0.8376,0.9035,0.7875,3,0.4675,0.563,2,0.95,13,0,0.731,0.4574,0,SYNTHETIC
0.5242,0.6688,0.5536,1,0.6238,0.0689,1,18.13,17,1,0.6498,0.8344,0,SYNTHETIC
0.9423,0.694,0.65,0,0.6884,0.2085,0,2.23,13,1,0.6773,0.9422,0,SYNTHETIC
0.2086,0.5798,0.4836,9,0.3297,0.6018,2,16.21,13,2,0.3339,0.1503,1,SYNTHETIC
0.1373,0.4981,0.4901,4,0.1101,0.8463,1,30.66,11,2,0.2811,0.1691,1,SYNTHETIC
0.8869,0.763,0.6485,0,0.7608,0.1951,0,2.59,8,1,0.5083,1.0,0,SYNTHETIC
0.2322,0.5564,0.5347,4,0.1589,0.8781,3,49.09,13,0,0.1794,0.0,0,SYNTHETIC
0.2311,0.6144,0.6064,8,0.4796,0.674,1,160.29,12,0,0.1878,0.4837,0,SYNTHETIC
0.2143,0.2429,0.2216,3,0.3617,0.7949,1,8.4,14,4,0.4035,0.2146,0,SYNTHETIC
0.8383,0.9452,0.9093,1,1.0,0.3856,0,0.15,11,5,0.5115,0.9118,0,SYNTHETIC
0.6745,0.2283,0.0917,5,0.7967,0.6752,0,45.14,14,2,0.7722,0.7815,0,SYNTHETIC
0.7342,0.8757,0.7737,3,1.0,0.1955,1,6.99,13,3,0.0831,0.9036,0,SYNTHETIC
0.4288,0.4021,0.2332,1,0.5024,0.2048,1,35.9,11,2,0.535,0.8556,0,SYNTHETIC
0.5778,0.2437,0.1355,4,0.3402,0.8336,0,11.28,14,2,0.54,0.3624,1,SYNTHETIC
0.9134,0.5314,0.3513,2,0.7103,0.1766,1,14.91,9,3,0.7902,0.4798,0,SYNTHETIC
0.5748,0.5709,0.3863,3,0.7771,0.4643,1,12.98,13,1,0.4823,0.3399,0,SYNTHETIC
0.2809,0.5498,0.4879,1,0.6796,0.4288,1,5.44,14,1,0.2515,0.8818,1,SYNTHETIC
0.3775,0.4972,0.4047,5,0.0483,0.7723,3,13.71,16,0,0.315,0.104,1,SYNTHETIC
0.2889,0.2816,0.2236,0,0.8098,0.2557,0,0.44,13,4,0.7703,0.6455,0,SYNTHETIC
0.837,0.7088,0.625,2,0.8288,0.0643,0,53.21,10,2,0.6216,0.739,1,SYNTHETIC
0.4539,0.5113,0.4616,8,0.4884,0.4939,1,3.67,15,3,0.2842,0.6006,1,SYNTHETIC
0.6285,0.7213,0.6723,7,0.5786,0.6318,3,0.71,12,1,0.895,0.3926,1,SYNTHETIC
0.7673,0.6663,0.6437,2,0.7736,0.2163,0,2.9,14,2,0.7525,0.8127,0,SYNTHETIC
0.3891,0.7492,0.6775,4,0.3859,0.1747,1,1.54,12,0,0.4206,0.6016,0,SYNTHETIC
0.4496,0.3411,0.2078,8,0.4116,0.4433,1,9.11,14,1,0.2735,0.1775,1,SYNTHETIC
0.1529,0.6285,0.6156,9,0.1608,0.9027,2,4.11,18,1,0.1462,0.0,0,SYNTHETIC
0.7224,0.7198,0.5537,2,0.5021,0.3163,1,7.31,19,2,0.6355,0.662,1,SYNTHETIC
0.6116,0.706,0.6311,1,0.906,0.0398,0,5.54,10,2,0.4575,0.6564,0,SYNTHETIC
0.7063,0.7125,0.5317,5,0.5912,0.2635,0,35.68,11,1,0.8578,0.4366,0,SYNTHETIC
0.3046,0.16,0.1239,5,0.2328,0.8809,4,24.11,14,1,0.1194,0.0,1,SYNTHETIC
0.7162,0.4503,0.308,3,0.4882,0.1207,1,9.98,11,2,0.5734,0.8419,1,SYNTHETIC
0.6891,0.8233,0.6578,1,0.8007,0.3617,1,0.71,12,2,0.7727,0.8501,1,SYNTHETIC
0.4343,0.5487,0.44,1,0.6986,0.2169,1,5.74,8,1,0.709,0.7981,0,SYNTHETIC
0.5047,0.4859,0.3928,5,0.2655,0.7979,5,18.3,15,0,0.5684,0.2384,0,SYNTHETIC
0.2504,0.5665,0.5603,7,0.3902,0.7129,2,22.12,13,1,0.4447,0.3022,0,SYNTHETIC
0.4168,0.2145,0.1411,8,0.0707,0.7662,2,35.64,16,0,0.2016,0.0,1,SYNTHETIC
0.9887,0.9499,0.7655,1,0.8338,0.1905,0,106.14,14,3,0.3272,0.7203,1,SYNTHETIC
0.2572,0.1804,0.0402,5,0.3501,0.7498,3,39.79,10,1,0.1741,0.2523,1,SYNTHETIC
0.6381,0.6893,0.6124,1,0.8036,0.1899,0,44.01,16,2,0.2846,1.0,1,SYNTHETIC
0.3321,0.4346,0.4235,8,0.3048,0.8568,1,18.63,17,0,0.4359,0.0,1,SYNTHETIC
0.2569,0.6114,0.485,4,0.6038,0.5807,2,18.26,17,3,0.9226,0.8469,0,SYNTHETIC
0.2914,0.5492,0.4768,5,0.2401,0.3172,1,46.68,11,3,0.3594,0.3592,0,SYNTHETIC
0.4278,0.705,0.5056,0,0.7476,0.4799,3,35.52,19,4,0.8622,1.0,1,SYNTHETIC
0.8908,0.4958,0.4043,1,0.6798,0.2018,0,1.57,8,1,0.5023,0.9283,0,SYNTHETIC
0.5241,0.3007,0.1909,5,0.4074,0.7846,5,12.52,10,1,0.3353,0.4031,1,SYNTHETIC
0.9084,0.551,0.4874,2,0.3815,0.5082,5,25.37,14,3,0.3849,0.3316,0,SYNTHETIC
0.7089,0.8555,0.7603,1,0.977,0.5259,2,22.93,11,1,0.5833,0.8732,0,SYNTHETIC
0.297,0.3969,0.2023,3,0.3282,0.885,2,92.23,13,0,0.1838,0.102,1,SYNTHETIC
0.1048,0.6107,0.5588,3,0.2137,0.5329,1,13.92,17,0,0.8129,0.301,0,SYNTHETIC
0.5188,0.7137,0.5573,2,0.8602,0.2346,0,0.91,15,2,0.3854,0.7547,1,SYNTHETIC
0.4126,0.7648,0.6892,3,0.4067,0.7582,2,41.83,13,1,0.3387,0.3139,1,SYNTHETIC
0.416,0.2275,0.1281,3,0.4628,0.9178,4,15.02,13,0,0.6718,0.3965,1,SYNTHETIC
0.787,0.5817,0.3967,3,0.4749,0.2986,0,9.42,13,0,0.4092,0.3275,0,SYNTHETIC
0.5436,0.6816,0.551,7,0.3227,0.4202,1,27.21,14,1,0.8789,0.2796,1,SYNTHETIC
0.6295,0.619,0.4923,2,0.7336,0.369,1,4.42,10,2,0.9614,0.8623,0,SYNTHETIC
0.6285,0.4536,0.4399,1,0.847,0.1175,1,2.62,12,3,0.5403,0.9018,0,SYNTHETIC
0.808,0.4182,0.3389,1,0.6745,0.3687,2,87.56,14,5,0.8432,0.8939,1,SYNTHETIC
0.5066,0.677,0.6377,0,0.7412,0.2836,1,14.41,12,2,0.4914,0.804,1,SYNTHETIC
0.5818,0.7727,0.6054,1,0.8412,0.7847,2,9.25,12,3,0.6827,1.0,1,SYNTHETIC
0.7665,0.8791,0.8295,2,0.7874,0.2305,1,8.5,14,2,0.5425,0.5969,0,SYNTHETIC
0.7419,0.8069,0.773,0,0.5381,0.6087,0,12.79,11,3,0.1959,0.6531,0,SYNTHETIC
0.3594,0.4131,0.2587,6,0.2763,0.6721,3,60.94,11,0,0.1441,0.0565,1,SYNTHETIC
0.493,0.0796,0.0444,5,0.4628,0.3987,1,4.75,7,0,0.3543,0.2303,0,SYNTHETIC
0.7133,0.6029,0.4744,5,0.4979,0.5156,0,6.35,16,2,0.3966,0.3565,1,SYNTHETIC
0.2921,0.5134,0.3953,9,0.0036,0.6012,1,10.22,15,0,0.6461,0.0482,1,SYNTHETIC
0.1475,0.5248,0.4744,9,0.1142,0.5433,3,60.4,14,0,0.2648,0.0,1,SYNTHETIC
0.6822,0.5021,0.3664,3,0.4575,0.2893,0,47.86,14,0,0.3354,0.1471,1,SYNTHETIC
0.8291,0.7064,0.6871,3,0.7975,0.1128,0,63.39,17,2,0.7906,0.8926,1,SYNTHETIC
0.7093,0.7961,0.6232,5,0.2704,0.3486,1,12.61,12,1,0.8879,0.511,1,SYNTHETIC
0.5408,0.8093,0.7571,3,0.8702,0.1937,3,2.13,12,0,0.5085,0.708,0,SYNTHETIC
0.8132,0.4553,0.43,4,0.7362,0.1191,0,60.71,16,1,0.7128,1.0,0,SYNTHETIC
0.6074,0.2939,0.1319,3,0.6191,0.2602,1,23.34,12,0,0.497,0.4085,1,SYNTHETIC
0.9947,0.7158,0.6248,1,0.8411,0.1258,0,50.75,16,4,0.4828,1.0,1,SYNTHETIC
0.6354,0.7236,0.6482,3,0.3821,0.7606,2,15.71,10,0,0.4382,0.589,1,SYNTHETIC
0.4843,0.2188,0.1749,6,0.2445,0.7108,1,13.83,14,0,0.1508,0.2079,0,SYNTHETIC
0.3063,0.8726,0.7657,0,0.8324,0.7042,1,31.73,15,3,0.6738,1.0,0,SYNTHETIC
0.6756,0.9112,0.8509,5,0.2585,0.4578,3,45.34,13,0,0.9088,0.2533,1,SYNTHETIC
0.0754,0.3838,0.3504,9,0.2976,0.4612,2,17.7,14,1,0.2992,0.0865,0,SYNTHETIC
0.7953,0.8797,0.7485,5,0.4686,0.4161,3,7.3,8,2,0.4106,0.8892,0,SYNTHETIC
0.573,0.4127,0.412,8,0.29,0.2826,1,0.83,13,0,0.5314,0.0,1,SYNTHETIC
0.197,0.4816,0.3017,4,0.325,0.3761,2,27.42,12,0,0.2816,0.1091,1,SYNTHETIC
0.7539,0.561,0.5535,7,0.4518,0.2231,1,6.37,13,0,0.3719,0.441,0,SYNTHETIC
0.5256,0.5429,0.5294,6,0.2682,0.171,0,11.75,13,0,0.8996,0.2492,0,SYNTHETIC
0.7378,0.4765,0.3597,5,0.3758,0.5072,0,15.73,14,3,0.8339,0.5135,1,SYNTHETIC
0.2117,0.63,0.5952,6,0.265,0.2373,0,0.42,11,0,0.7252,0.3498,1,SYNTHETIC
0.1182,0.4943,0.3589,12,0.0,0.7649,1,44.05,11,0,0.5905,0.0953,0,SYNTHETIC
0.639,0.5818,0.571,6,0.4594,0.3595,2,3.63,15,3,0.7465,0.6327,1,SYNTHETIC
0.4203,0.7879,0.6384,4,0.3233,0.6037,1,142.41,16,3,0.5766,0.4734,0,SYNTHETIC
0.1058,0.8085,0.6603,2,0.3677,0.8686,4,33.48,11,2,0.3858,0.5255,0,SYNTHETIC
0.3814,0.2131,0.082,8,0.1543,0.8857,2,6.93,12,0,0.5534,0.7369,1,SYNTHETIC
0.5722,0.8545,0.6996,2,0.7873,0.1654,0,70.72,19,3,0.6299,0.8996,0,SYNTHETIC
0.4571,0.5234,0.4941,3,0.3641,0.1966,1,29.88,10,3,0.5269,0.6971,0,SYNTHETIC
0.2468,0.1393,0.0603,4,0.173,0.782,1,9.15,14,0,0.1273,0.1337,1,SYNTHETIC
0.1496,0.5278,0.4798,5,0.1466,0.8834,5,2.76,13,0,0.5844,0.3822,0,SYNTHETIC
0.2767,0.7601,0.7229,12,0.0781,0.5258,1,43.9,10,0,0.2329,0.0,1,SYNTHETIC
0.912,0.468,0.3606,3,0.7769,0.2419,3,8.27,16,1,0.5075,0.5489,0,SYNTHETIC
0.1944,0.1337,0.0,4,0.2166,0.4943,2,2.09,13,0,0.1557,0.0184,1,SYNTHETIC
0.2893,0.3946,0.2997,1,0.4274,0.9547,4,17.56,14,3,0.0863,0.1566,1,SYNTHETIC
0.1239,0.6618,0.5558,2,0.5663,0.5123,4,15.53,12,0,0.9033,0.2418,0,SYNTHETIC
0.1007,0.1811,0.0751,3,0.2387,0.2491,0,40.56,16,2,0.6801,0.4316,1,SYNTHETIC
0.8793,0.3795,0.1817,7,0.3718,0.2998,0,25.7,11,1,0.5338,0.2293,1,SYNTHETIC
0.9671,0.819,0.7277,1,0.9636,0.0462,0,0.94,13,5,0.4443,0.9414,0,SYNTHETIC
0.2855,0.7064,0.5203,6,0.7778,0.4448,0,10.22,12,5,0.6236,0.6843,1,SYNTHETIC
0.7544,0.5634,0.401,0,0.6998,0.1516,1,3.69,14,2,0.6109,0.8678,0,SYNTHETIC
0.7952,0.5654,0.5469,2,0.7663,0.4518,2,8.99,13,1,0.8956,1.0,1,SYNTHETIC
0.1992,0.2316,0.046,8,0.4048,0.6175,8,36.54,20,0,0.3617,0.1409,1,SYNTHETIC
0.3855,0.1586,0.007,6,0.5719,0.7284,4,10.93,10,0,0.3109,0.5716,1,SYNTHETIC
0.1128,0.2589,0.1668,3,0.0702,0.6069,0,47.33,14,1,0.3956,0.2016,1,SYNTHETIC
0.2025,0.0726,0.0,12,0.0672,0.899,3,6.94,16,0,0.1258,0.0742,1,SYNTHETIC
0.8978,0.5879,0.4601,1,0.8069,0.4579,2,28.65,14,4,0.4825,0.7492,0,SYNTHETIC
0.9319,0.8596,0.7696,2,0.6707,0.2095,1,9.74,14,4,0.5524,0.6767,1,SYNTHETIC
0.5116,0.6644,0.5281,5,0.7922,0.5321,4,43.16,12,1,0.5524,0.8156,0,SYNTHETIC
0.5638,0.4315,0.3914,4,0.411,0.311,0,30.48,9,2,0.4008,0.3193,0,SYNTHETIC
0.2832,0.3618,0.2474,7,0.2508,0.7758,0,3.27,17,0,0.2839,0.3774,1,SYNTHETIC
0.4506,0.594,0.483,3,0.5632,0.4934,1,6.26,11,1,0.6651,0.5429,0,SYNTHETIC
0.52,0.7418,0.5586,2,0.9478,0.0491,1,61.14,10,2,0.3749,0.6497,0,SYNTHETIC
0.8978,0.5571,0.4996,0,0.9687,0.2906,0,0.9,6,3,0.8099,1.0,0,SYNTHETIC
0.8742,0.5851,0.5179,4,0.786,0.441,1,87.96,8,5,0.7848,0.9468,0,SYNTHETIC
0.6243,0.7088,0.6106,1,0.4716,0.7098,2,47.23,11,0,0.2925,0.1653,1,SYNTHETIC
0.2849,0.2107,0.055,5,0.4261,0.5731,2,2.35,11,0,0.274,0.5467,1,SYNTHETIC
0.5694,0.7135,0.5404,5,0.2452,0.7154,0,27.73,15,1,0.7644,0.2643,1,SYNTHETIC
0.2929,0.5276,0.402,2,0.6809,0.2551,1,28.33,12,2,0.2214,0.7496,1,SYNTHETIC
0.5645,0.3309,0.211,5,0.1255,0.3227,1,1.95,15,1,0.6498,0.0,1,SYNTHETIC
0.839,0.3126,0.238,2,0.8837,0.1542,0,97.68,9,1,0.919,0.7699,1,SYNTHETIC
0.4944,0.6184,0.4481,7,0.2519,0.1542,0,2.84,13,0,0.6018,0.4143,0,SYNTHETIC
0.6684,0.6151,0.4728,4,0.6004,0.379,0,3.7,10,2,0.5004,0.4821,1,SYNTHETIC
0.7984,0.7975,0.6454,3,0.5034,0.1532,0,4.0,12,1,0.2412,0.2524,0,SYNTHETIC
0.4201,0.3237,0.2869,4,0.2179,0.5645,0,6.29,10,0,0.1427,0.4303,0,SYNTHETIC
0.803,0.7941,0.7396,0,1.0,0.3124,0,1.05,10,2,0.6127,0.6407,0,SYNTHETIC
0.4995,0.5103,0.4783,2,0.4506,0.2151,1,37.83,10,1,0.6461,0.4041,1,SYNTHETIC
0.5567,0.4564,0.3168,14,0.0484,0.687,3,49.02,13,0,0.1031,0.1395,0,SYNTHETIC
0.6182,0.8995,0.8567,4,0.6145,0.2878,0,34.28,10,1,0.6532,0.9577,0,SYNTHETIC
0.521,0.6502,0.6339,7,0.6628,0.7676,0,8.28,13,2,0.3866,0.7468,0,SYNTHETIC
0.4725,0.9673,0.9669,3,0.6897,0.4265,2,3.29,12,1,0.7916,0.5215,0,SYNTHETIC
